,game_id,회차,성적,타자_1_1,타자_1_2,타자_1_3,타자_1_4,타자_1_5,타자_1_6,타자_1_7,타자_1_8,타자_2_1,타자_2_2,타자_2_3,타자_2_4,타자_2_5,타자_2_6,타자_2_7,타자_2_8,타자_2_9
300,201900352,4,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
301,201900352,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
302,201900352,6,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
303,201900352,7,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
304,201900352,8,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
305,201900352,9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
306,201900358,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
307,201900358,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
308,201900358,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
309,201900358,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
310,201900358,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
311,201900358,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
312,201900358,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
313,201900358,8,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
314,201900358,9,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
315,201900361,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
316,201900361,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
317,201900361,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
318,201900361,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
319,201900361,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
320,201900361,6,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
321,201900361,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
322,201900361,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
323,201900361,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
324,201900375,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
325,201900375,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
326,201900375,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
327,201900375,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
328,201900375,5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
329,201900375,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
330,201900375,7,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
331,201900375,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
332,201900375,9,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
333,201900377,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
334,201900377,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
335,201900377,3,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
336,201900377,4,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
337,201900377,5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
338,201900377,6,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
339,201900377,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
340,201900377,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
341,201900377,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
342,201900380,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
343,201900380,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
344,201900380,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
345,201900380,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
346,201900380,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
347,201900380,6,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
348,201900380,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
349,201900380,9,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
350,201900425,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
351,201900425,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
352,201900425,3,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
353,201900425,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
354,201900425,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
355,201900425,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
356,201900425,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
357,201900425,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
358,201900425,9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
359,201900447,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
360,201900447,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
361,201900447,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
362,201900447,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
363,201900447,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
364,201900447,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
365,201900447,7,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
366,201900447,8,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
367,201900447,9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
368,201900457,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
369,201900457,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
370,201900457,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
371,201900457,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
372,201900457,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
373,201900457,6,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
374,201900457,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
375,201900457,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
376,201900457,9,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
377,201900459,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
378,201900459,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
379,201900459,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
380,201900459,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
381,201900459,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
382,201900459,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
383,201900459,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
384,201900459,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
385,201900459,9,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
386,201900461,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
387,201900461,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
388,201900461,3,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
389,201900461,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
390,201900461,5,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
391,201900461,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
392,201900461,7,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
393,201900461,8,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
394,201900461,9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
395,201900462,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
396,201900462,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
397,201900462,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
398,201900462,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
399,201900462,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
400,201900462,6,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
401,201900462,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
402,201900462,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
403,201900468,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
404,201900468,2,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
405,201900468,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
406,201900468,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
407,201900468,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
408,201900468,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
409,201900468,7,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
410,201900468,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
411,201900468,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
412,201900469,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
413,201900469,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
414,201900469,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
415,201900469,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
416,201900469,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
417,201900469,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
418,201900469,7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
419,201900469,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
420,201900469,9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
421,201900478,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
422,201900478,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
423,201900478,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
424,201900478,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
425,201900478,5,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
426,201900478,6,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
427,201900478,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
428,201900478,8,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
429,201900478,9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
430,201900492,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
431,201900492,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
432,201900492,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
433,201900492,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
434,201900492,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
435,201900492,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
436,201900492,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
437,201900492,8,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
438,201900492,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
439,201900520,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
440,201900520,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
441,201900520,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
442,201900520,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
443,201900520,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
444,201900520,6,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
445,201900520,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
446,201900520,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
447,201900520,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
448,201900571,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
449,201900571,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
450,201900571,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
451,201900571,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
452,201900571,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
453,201900571,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
454,201900571,8,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
455,201900571,9,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
456,201900574,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
457,201900574,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
458,201900574,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
459,201900574,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
460,201900574,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
461,201900574,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
462,201900574,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
463,201900574,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
464,201900574,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
465,201900591,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
466,201900591,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
467,201900591,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
468,201900591,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
469,201900591,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
470,201900591,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
471,201900591,7,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
472,201900591,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
473,201900591,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
474,201900595,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
475,201900595,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
476,201900595,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
477,201900595,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
478,201900595,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
479,201900595,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
480,201900595,7,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
481,201900595,8,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
482,201900595,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
483,201900632,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
484,201900632,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
485,201900632,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
486,201900632,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
487,201900632,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
488,201900632,6,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
489,201900632,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
490,201900632,8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
491,201900632,9,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
492,201900637,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
493,201900637,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
494,201900637,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
495,201900637,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
496,201900637,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
497,201900637,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
498,201900637,8,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
499,201900637,9,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
500,201900644,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
501,201900644,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
502,201900644,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
503,201900644,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
504,201900644,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
505,201900644,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
506,201900644,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
507,201900644,8,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
508,201900644,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
509,201900683,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
510,201900683,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
511,201900683,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
512,201900683,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
513,201900683,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
514,201900683,7,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
515,201900683,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
516,201900683,9,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
517,201900684,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
518,201900684,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
519,201900684,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
520,201900684,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
521,201900684,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
522,201900684,7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
523,201900684,8,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
524,201900684,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
525,201900688,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
526,201900688,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
527,201900688,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
528,201900688,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
529,201900688,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
530,201900688,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
531,201900688,7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
532,201900688,8,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
533,201900688,9,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
534,201900691,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
535,201900691,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
536,201900691,3,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
537,201900691,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
538,201900691,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
539,201900691,6,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
540,201900691,7,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
541,201900691,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
542,201900691,9,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
543,201900695,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
544,201900695,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
545,201900695,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
546,201900695,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
547,201900695,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
548,201900695,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
549,201900695,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
550,201900695,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
551,201900695,9,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
552,201900710,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
553,201900710,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
554,201900710,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
555,201900710,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
556,201900710,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
557,201900710,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
558,201900710,7,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
559,201900710,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
560,201900710,9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
561,201900712,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
562,201900712,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
563,201900712,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
564,201900712,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
565,201900712,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
566,201900712,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
567,201900712,7,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
568,201900712,8,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
569,201900712,9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
570,201900719,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
571,201900719,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
572,201900719,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
573,201900719,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
574,201900719,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
575,201900719,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
576,201900719,7,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
577,201900719,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
578,201900719,9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
579,201900759,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
580,201900759,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
581,201900759,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
582,201900759,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
583,201900759,5,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
584,201900759,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
585,201900759,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
586,201900759,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
587,201900759,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
588,201900788,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
589,201900788,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
590,201900788,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
591,201900788,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
592,201900788,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
593,201900788,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
594,201900788,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
595,201900788,8,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
596,201900788,9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
597,201900810,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
598,201900810,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
599,201900810,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
600,201900810,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
601,201900810,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
602,201900810,6,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
603,201900810,7,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
604,201900810,8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
605,201900810,9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
606,201900814,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
607,201900814,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
608,201900814,3,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
609,201900814,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
610,201900814,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
611,201900814,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
612,201900814,7,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
613,201900814,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
614,201900814,9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
